Data,ACP,ALE,ALR,CCC,CDR,CPS,DNP,JSW,KGH,LPP,LTS,OPL,PEO,PGE,PGN,PKN,PKO,PZU,SPL,TPE
1995-08-17,,,,,5.9836,,,,,,,,,,,,,,6.328,
1995-08-18,,,,,5.9836,,,,,,,,,,,,,,6.328,
1995-08-21,,,,,5.758,,,,,,,,,,,,,,6.328,
1995-08-22,,,,,6.0032,,,,,,,,,,,,,,6.328,
1995-08-23,,,,,6.0032,,,,,,,,,,,,,,6.0813,
1995-08-24,,,,,5.9443,,,,,,,,,,,,,,6.328,
1995-08-25,,,,,5.9836,,,,,,,,,,,,,,6.186,
1995-08-28,,,,,6.2092,,,,,,,,,,,,,,6.186,
1995-08-29,,,,,6.3073,,,,,,,,,,,,,,6.1486,
1995-08-30,,,,,6.3073,,,,,,,,,,,,,,6.186,
1995-08-31,,,,,6.3073,,,,,,,,,,,,,,6.1486,
1995-09-01,,,,,6.4152,,,,,,,,,,,,,,6.1486,
1995-09-04,,,,,6.7193,,,,,,,,,,,,,,6.186,
1995-09-05,,,,,6.886,,,,,,,,,,,,,,6.328,
1995-09-06,,,,,6.9253,,,,,,,,,,,,,,6.3954,
1995-09-07,,,,,7.0233,,,,,,,,,,,,,,6.5749,
1995-09-08,,,,,7.3176,,,,,,,,,,,,,,6.8219,
1995-09-11,,,,,7.661,,,,,,,,,,,,,,7.2856,
1995-09-12,,,,,7.6217,,,,,,,,,,,,,,7.7794,
1995-09-13,,,,,7.4354,,,,,,,,,,,,,,7.6745,
1995-09-14,,,,,7.6806,,,,,,,,,,,,,,7.9215,
1995-09-15,,,,,7.6021,,,,,,,,,,,,,,7.7045,
1995-09-18,,,,,7.2294,,,,,,,,,,,,,,7.5324,
1995-09-19,,,,,6.5133,,,,,,,,,,,,,,7.1734,
1995-09-20,,,,,6.4741,,,,,,,,,,,,,,7.2856,
1995-09-21,,,,,6.5721,,,,,,,,,,,,,,7.0389,
1995-09-22,,,,,6.4937,,,,,,,,,,,,,,7.1734,
1995-09-25,,,,,6.5329,,,,,,,,,,,,,,7.2856,
1995-09-26,,,,,6.6212,,,,,,,,,,,,,,7.2856,
1995-09-27,,,,,6.8272,,,,,,,,,,,,,,7.2856,
1995-09-28,,,,,6.1503,,,,,,,,,,,,,,7.0014,
1995-09-29,,,,,6.5329,,,,,,,,,,,,,,7.0389,
1995-10-02,,,,,6.6212,,,,,,,,,,,,,,7.1734,
1995-10-03,,,,,6.5721,,,,,,,,,,,,,,7.1734,
1995-10-04,,,,,6.2092,,,,,,,,,,,,,,6.9266,
1995-10-05,,,,,6.1013,,,,,,,,,,,,,,6.8219,
1995-10-06,,,,,6.3073,,,,,,,,,,,,,,6.8219,
1995-10-09,,,,,6.0228,,,,,,,,,,,,,,6.6797,
1995-10-10,,,,,5.9639,,,,,,,,,,,,,,6.4328,
1995-10-11,,,,,5.9443,,,,,,,,,,,,,,6.4328,
1995-10-12,,,,,5.9443,,,,,,,,,,,,,,6.5749,
1995-10-13,,,,,5.9051,,,,,,,,,,,,,,6.4328,
1995-10-16,,,,,5.856,,,,,,,,,,,,,,6.6797,
1995-10-17,,,,,6.0032,,,,,,,,,,,,,,6.6797,
1995-10-18,,,,,5.9639,,,,,,,,,,,,,,6.6797,
1995-10-19,,,,,5.7972,,,,,,,,,,,,,,6.8219,
1995-10-20,,,,,5.4735,,,,,,,,,,,,,,6.6123,
1995-10-23,,,,,5.4735,,,,,,,,,,,,,,6.8219,
1995-10-24,,,,,5.3656,,,,,,,,,,,,,,6.7545,
1995-10-25,,,,,5.3656,,,,,,,,,,,,,,6.8592,
1995-10-26,,,,,5.4735,,,,,,,,,,,,,,6.8592,
1995-10-27,,,,,5.6795,,,,,,,,,,,,,,6.7545,
1995-10-30,,,,,5.6795,,,,,,,,,,,,,,6.7545,
1995-10-31,,,,,5.5128,,,,,,,,,,,,,,6.6797,
1995-11-02,,,,,5.6795,,,,,,,,,,,,,,6.8219,
1995-11-03,,,,,5.7972,,,,,,,,,,,,,,6.9266,
1995-11-06,,,,,5.9247,,,,,,,,,,,,,,7.0389,
1995-11-07,,,,,5.9051,,,,,,,,,,,,,,7.0389,
1995-11-08,,,,,5.9639,,,,,,,,,,,,,,6.7545,
1995-11-09,,,,,5.7776,,,,,,,,,,,,,,6.7545,
1995-11-10,,,,,5.5128,,,,,,,,,,,,,,6.6797,
1995-11-13,,,,,5.4932,,,,,,,,,,,,,,6.6797,
1995-11-14,,,,,5.4932,,,,,,,,,,,,,,6.6797,
1995-11-15,,,,,5.5324,,,,,,,,,,,,,,6.6797,
1995-11-16,,,,,5.4539,,,,,,,,,,,,,,6.5749,
1995-11-17,,,,,5.4735,,,,,,,,,,,,,,6.6797,
1995-11-20,,,,,5.1596,,,,,,,,,,,,,,6.186,
1995-11-21,,,,,5.3264,,,,,,,,,,,,,,6.328,
1995-11-22,,,,,5.5324,,,,,,,,,,,,,,6.6123,
1995-11-23,,,,,5.5324,,,,,,,,,,,,,,6.6123,
1995-11-24,,,,,5.3852,,,,,,,,,,,,,,6.5749,
1995-11-27,,,,,5.4735,,,,,,,,,,,,,,6.4328,
1995-11-28,,,,,5.3852,,,,,,,,,,,,,,6.5749,
1995-11-29,,,,,5.4539,,,,,,,,,,,,,,6.3954,
1995-11-30,,,,,5.6501,,,,,,,,,,,,,,6.5077,
1995-12-01,,,,,5.7972,,,,,,,,,,,,,,6.5077,
1995-12-04,,,,,5.7972,,,,,,,,,,,,,,6.4328,
1995-12-05,,,,,6.0032,,,,,,,,,,,,,,6.3954,
1995-12-06,,,,,5.9051,,,,,,,,,,,,,,6.328,
1995-12-07,,,,,5.9051,,,,,,,,,,,,,,6.4328,
1995-12-08,,,,,5.7776,,,,,,,,,,,,,,6.4328,
1995-12-11,,,,,5.9639,,,,,,,,,,,,,,6.8219,
1995-12-12,,,,,5.856,,,,,,,,,,,,,,6.8219,
1995-12-13,,,,,5.7972,,,,,,,,,,,,,,6.6123,
1995-12-14,,,,,5.7972,,,,,,,,,,,,,,6.6797,
1995-12-15,,,,,5.7384,,,,,,,,,,,,,,6.186,
1995-12-18,,,,,5.758,,,,,,,,,,,,,,6.186,
1995-12-19,,,,,5.6991,,,,,,,,,,,,,,6.186,
1995-12-20,,,,,5.1204,,,,,,,,,,,,,,5.5877,
1995-12-21,,,,,5.2086,,,,,,,,,,,,,,5.8344,
1995-12-22,,,,,5.2676,,,,,,,,,,,,,,6.0813,
1995-12-27,,,,,5.3656,,,,,,,,,,,,,,6.4328,
1995-12-28,,,,,5.3656,,,,,,,,,,,,,,6.328,
1995-12-29,,,,,5.1204,,,,,,,,,,,,,,6.186,
1996-01-02,,,,,5.2479,,,,,,,,,,,,,,6.328,
1996-01-03,,,,,5.2872,,,,,,,,,,,,,,6.4328,
1996-01-04,,,,,5.346,,,,,,,,,,,,,,6.5749,
1996-01-05,,,,,5.5716,,,,,,,,,,,,,,6.7545,
1996-01-08,,,,,5.6108,,,,,,,,,,,,,,6.9266,
1996-01-09,,,,,5.7972,,,,,,,,,,,,,,7.1734,
1996-01-10,,,,,5.7776,,,,,,,,,,,,,,7.2856,
1996-01-11,,,,,5.9051,,,,,,,,,,,,,,7.1734,
1996-01-12,,,,,5.7972,,,,,,,,,,,,,,7.1734,
1996-01-15,,,,,5.6108,,,,,,,,,,,,,,7.2856,
1996-01-16,,,,,5.7972,,,,,,,,,,,,,,7.1734,
1996-01-17,,,,,5.9836,,,,,,,,,,,,,,7.2856,
1996-01-18,,,,,5.7972,,,,,,,,,,,,,,7.2856,
1996-01-19,,,,,5.6108,,,,,,,,,,,,,,7.1734,
1996-01-22,,,,,5.7972,,,,,,,,,,,,,,7.4277,
1996-01-23,,,,,5.6304,,,,,,,,,,,,,,7.4277,
1996-01-24,,,,,5.7972,,,,,,,,,,,,,,7.5324,
1996-01-25,,,,,5.9051,,,,,,,,,,,,,,7.7794,
1996-01-26,,,,,6.0032,,,,,,,,,,,,,,8.5191,
1996-01-29,,,,,6.3956,,,,,,,,,,,,,,9.3641,
1996-01-30,,,,,6.3073,,,,,,,,,,,,,,9.972,
1996-01-31,,,,,6.4152,,,,,,,,,,,,,,10.286,
1996-02-01,,,,,6.2092,,,,,,,,,,,,,,10.217,
1996-02-02,,,,,6.2092,,,,,,,,,,,,,,9.972,
1996-02-05,,,,,5.9639,,,,,,,,,,,,,,9.725,
1996-02-06,,,,,5.9639,,,,,,,,,,,,,,9.725,
1996-02-07,,,,,5.7972,,,,,,,,,,,,,,9.4786,
1996-02-08,,,,,5.7972,,,,,,,,,,,,,,9.867,
1996-02-09,,,,,5.9639,,,,,,,,,,,,,,10.217,
1996-02-12,,,,,6.2877,,,,,,,,,,,,,,10.712,
1996-02-13,,,,,5.7384,,,,,,,,,,,,,,10.217,
1996-02-14,,,,,5.856,,,,,,,,,,,,,,10.076,
1996-02-15,,,,,5.6795,,,,,,,,,,,,,,9.725,
1996-02-16,,,,,5.6108,,,,,,,,,,,,,,10.217,
1996-02-19,,,,,5.6108,,,,,,,,,,,,,,10.217,
1996-02-20,,,,,5.5912,,,,,,,,,,,,,,9.791,
1996-02-21,,,,,5.4735,,,,,,,,,,,,,,9.725,
1996-02-22,,,,,5.5912,,,,,,,,,,,,,,10.286,
1996-02-23,,,,,5.4735,,,,,,,,,,,,,,9.972,
1996-02-26,,,,,5.5912,,,,,,,,,,,,,,9.972,
1996-02-27,,,,,5.7384,,,,,,,,,,,,,,9.972,
1996-02-28,,,,,5.758,,,,,,,,,,,,,,10.039,
1996-02-29,,,,,6.0032,,,,,,,,,,,,,,10.464,
1996-03-01,,,,,6.1013,,,,,,,,,,,,,,11.062,
1996-03-04,,,,,6.2485,,,,,,,,,,,,,,11.489,
1996-03-05,,,,,6.2092,,,,,,,,,,,,,,11.915,
1996-03-06,,,,,6.1013,,,,,,,,,,,,,,11.812,
1996-03-07,,,,,6.1013,,,,,,,,,,,,,,11.594,
1996-03-08,,,,,6.0817,,,,,,,,,,,,,,11.594,
1996-03-11,,,,,6.0424,,,,,,,,,,,,,,11.309,
1996-03-12,,,,,5.9639,,,,,,,,,,,,,,11.062,
1996-03-13,,,,,5.9639,,,,,,,,,,,,,,11.175,
1996-03-14,,,,,5.9836,,,,,,,,,,,,,,11.175,
1996-03-15,,,,,5.9836,,,,,,,,,,,,,,11.489,
1996-03-18,,,,,6.1699,,,,,,,,,,,,,,11.668,
1996-03-19,,,,,6.3073,,,,,,,,,,,,,,11.915,
1996-03-20,,,,,6.1013,,,,,,,,,,,,,,11.736,
1996-03-21,,,,,6.1013,,,,,,,,,,,,,,11.564,
1996-03-22,,,,,5.856,,,,,,,,,,,,,,11.175,
1996-03-25,,,,,5.6795,,,,,,,,,,,,,,10.921,
1996-03-26,,,,,5.7776,,,,,,,,,,,,,,10.921,
1996-03-27,,,,,5.8756,,,,,,,,,,,,,,11.309,
1996-03-28,,,,,5.7776,,,,,,,,,,,,,,11.175,
1996-03-29,,,,,5.856,,,,,,,,,,,,,,11.309,
1996-04-01,,,,,5.8756,,,,,,,,,,,,,,11.309,
1996-04-02,,,,,5.758,,,,,,,,,,,,,,11.564,
1996-04-03,,,,,5.7776,,,,,,,,,,,,,,11.564,
1996-04-04,,,,,5.7972,,,,,,,,,,,,,,11.736,
1996-04-05,,,,,5.9051,,,,,,,,,,,,,,11.841,
1996-04-09,,,,,6.0032,,,,,,,,,,,,,,11.736,
1996-04-10,,,,,6.0817,,,,,,,,,,,,,,11.841,
1996-04-11,,,,,6.0032,,,,,,,,,,,,,,11.812,
1996-04-12,,,,,6.0032,,,,,,,,,,,,,,11.812,
1996-04-15,,,,,5.9051,,,,,,,,,,,,,,11.841,
1996-04-16,,,,,5.9639,,,,,,,,,,,,,,11.841,
1996-04-17,,,,,6.0228,,,,,,,,,,,,,,11.915,
1996-04-18,,,,,6.0621,,,,,,,,,,,,,,12.162,
1996-04-19,,,,,6.0032,,,,,,,,,,,,,,12.657,
1996-04-22,,,,,6.1013,,,,,,,,,,,,,,13.366,
1996-04-23,,,,,6.3073,,,,,,,,,,,,,,13.966,
1996-04-24,,,,,6.6212,,,,,,,,,,,,,,13.755,
1996-04-25,,,,,7.0233,,,,,,,,,,,,,,13.966,
1996-04-26,,,,,6.9253,,,,,,,,,,,,,,13.614,
1996-04-29,,,,,7.0233,,,,,,,,,,,,,,13.614,
1996-04-30,,,,,6.9841,,,,,,,,,,,,,,13.862,
1996-05-06,,,,,7.4354,,,,,,,,,,,,,,14.564,
1996-05-07,,,,,7.9062,,,,,,,,,,,,,,15.701,
1996-05-08,,,,,7.9062,,,,,,,,,,,,,,15.836,
1996-05-09,,,,,7.8669,,,,,,,,,,,,,,15.558,
1996-05-10,,,,,7.6414,,,,,,,,,,,,,,15.056,
1996-05-13,,,,,7.6021,,,,,,,,,,,,,,15.056,
1996-05-14,,,,,7.4158,,,,,,,,,,,,,,14.707,
1996-05-15,,,,,7.2294,,,,,,,,,,,,,,14.991,
1996-05-16,,,,,7.1705,,,,,,,,,,,,,,15.558,
1996-05-17,,,,,7.1312,,,,,,,,,,,,,,15.558,
1996-05-20,,,,,6.9056,,,,,,,,,,,,,,17.041,
1996-05-21,,,,,6.6212,,,,,,,,,,,,,,15.836,
1996-05-22,,,,,6.6604,,,,,,,,,,,,,,15.056,
1996-05-23,,,,,6.68,,,,,,,,,,,,,,14.707,
1996-05-24,,,,,6.7977,,,,,,,,,,,,,,14.707,
1996-05-27,,,,,6.886,,,,,,,,,,,,,,14.707,
1996-05-28,,,,,6.886,,,,,,,,,,,,,,14.497,
1996-05-29,,,,,6.7585,,,,,,,,,,,,,,14.108,
1996-05-30,,,,,6.5525,,,,,,,,,,,,,,13.755,
1996-05-31,,,,,6.6212,,,,,,,,,,,,,,13.755,
1996-06-03,,,,,6.5721,,,,,,,,,,,,,,14.564,
1996-06-04,,,,,6.6408,,,,,,,,,,,,,,15.342,
1996-06-05,,,,,6.5133,,,,,,,,,,,,,,15.417,
1996-06-07,,,,,6.5525,,,,,,,,,,,,,,15.836,
1996-06-10,,,,,6.68,,,,,,,,,,,,,,16.262,
1996-06-11,,,,,6.7977,,,,,,,,,,,,,,16.897,
1996-06-12,,,,,6.8468,,,,,,,,,,,,,,16.403,
1996-06-13,,,,,7.043,,,,,,,,,,,,,,16.403,
1996-06-14,,,,,6.8272,,,,,,,,,,,,,,15.836,
1996-06-17,,,,,6.8468,,,,,,,,,,,,,,15.91,
1996-06-18,,,,,6.9056,,,,,,,,,,,,,,15.91,
1996-06-19,,,,,6.8272,,,,,,,,,,,,,,16.403,
1996-06-20,,,,,6.5133,,,,,,,,,,,,,,16.052,
1996-06-21,,,,,7.1508,,,,,,,,,,,,,,16.403,
1996-06-24,,,,,7.7394,,,,,,,,,,,,,,17.041,
1996-06-25,,,,,7.7394,,,,,,,,,,,,,,17.533,
1996-06-26,,,,,7.8866,,,,,,,,,,,,,,17.959,
1996-06-27,,,,,8.0729,,,,,,,,,,,,,,17.751,
1996-06-28,,,,,8.1318,,,,,,,,,,,,,,17.892,
1996-07-01,,,,,8.1121,,,,,,,,,,,,,,18.243,
1996-07-02,,,,,7.9258,,,,,,,,,,,,,,17.751,
1996-07-03,,,,,7.8866,,,,,,,,,,,,,,17.249,
1996-07-04,,,,,8.1318,,,,,,,,,,,,,,18.101,
1996-07-05,,,,,8.1318,,,,,,,,,,,,,,18.243,
1996-07-08,,,,,7.7002,,,,,,,,,,,,,,17.751,
1996-07-09,,,,,7.6414,,,,,,,,,,,,,,17.391,
1996-07-10,,,,,7.5629,,,,,,,,,,,,,,17.041,
1996-07-11,,,,,7.5433,,,,,,,,,,,,,,16.897,
1996-07-12,,,,,7.5433,,,,,,,,,,,,,,16.546,
1996-07-15,,,,,7.6217,,,,,,,,,,,,,,16.897,
1996-07-16,,,,,7.3961,,,,,,,,,,,,,,16.687,
1996-07-17,,,,,7.1116,,,,,,,,,,,,,,16.262,
1996-07-18,,,,,7.092,,,,,,,,,,,,,,16.052,
1996-07-19,,,,,6.9841,,,,,,,,,,,,,,16.403,
1996-07-22,,,,,6.8272,,,,,,,,,,,,,,16.403,
1996-07-23,,,,,6.8272,,,,,,,,,,,,,,16.403,
1996-07-24,,,,,6.8468,,,,,,,,,,,,,,16.403,
1996-07-25,,,,,6.886,,,,,,,,,,,,,,16.687,
1996-07-26,,,,,6.886,,,,,,,,,,,,,,16.546,
1996-07-29,,,,,7.1508,,,,,,,,,,,,,,16.755,
1996-07-30,,,,,7.0724,,,,,,,,,,,,,,16.546,
1996-07-31,,,,,7.1312,,,,,,,,,,,,,,16.546,
1996-08-01,,,,,6.9253,,,,,,,,,,,,,,16.195,
1996-08-02,,,,,6.7977,,,,,,,,,,,,,,16.052,
1996-08-05,,,,,6.9841,,,,,,,,,,,,,,16.262,
1996-08-06,,,,,7.1312,,,,,,,,,,,,,,16.546,
1996-08-07,,,,,6.9841,,,,,,,,,,,,,,16.403,
1996-08-08,,,,,6.9841,,,,,,,,,,,,,,16.687,
1996-08-09,,,,,7.0724,,,,,,,,,,,,,,16.755,
1996-08-12,,,,,7.043,,,,,,,,,,,,,,17.041,
1996-08-13,,,,,6.9841,,,,,,,,,,,,,,16.897,
1996-08-14,,,,,7.0037,,,,,,,,,,,,,,17.114,
1996-08-16,,,,,7.2098,,,,,,,,,,,,,,18.243,
1996-08-19,,,,,7.3765,,,,,,,,,,,,,,19.231,
1996-08-20,,,,,7.3372,,,,,,,,,,,,,,18.88,
1996-08-21,,,,,7.2294,,,,,,,,,,,,,,19.231,
1996-08-22,,,,,7.2294,,,,,,,,,,,,,,19.448,
1996-08-23,,,,,7.092,,,,,,,,,,,,,,20.085,
1996-08-26,,,,,7.1508,,,,,,,,,,,,,,19.943,
1996-08-27,,,,,7.1508,,,,,,,,,,,,,,19.448,
1996-08-28,,,,,7.1508,,,,,,,,,,,,,,19.943,
1996-08-29,,,,,7.1508,,,,,,,,,,,,,,20.293,
1996-08-30,,,,,7.3568,,,,,,,,,,,,,,20.577,
1996-09-02,,,,,7.5629,,,,,,,,,,,,,,20.645,
1996-09-03,,,,,7.6414,,,,,,,,,,,,,,20.645,
1996-09-04,,,,,7.3765,,,,,,,,,,,,,,20.436,
1996-09-05,,,,,7.3372,,,,,,,,,,,,,,19.943,
1996-09-06,,,,,7.249,,,,,,,,,,,,,,19.943,
1996-09-09,,,,,7.2686,,,,,,,,,,,,,,20.085,
1996-09-10,,,,,7.3372,,,,,,,,,,,,,,20.577,
1996-09-11,,,,,7.3372,,,,,,,,,,,,,,20.645,
1996-09-12,,,,,7.3961,,,,,,,,,,,,,,21.281,
1996-09-13,,,,,7.5433,,,,,,,,,,,,,,21.916,
1996-09-16,,,,,7.5236,,,,,,,,,,,,,,23.121,
1996-09-17,,,,,7.5433,,,,,,,,,,,,,,24.326,
1996-09-18,,,,,7.5433,,,,,,,,,,,,,,23.69,
1996-09-19,,,,,7.2686,,,,,,,,,,,,,,23.121,
1996-09-20,,,,,7.249,,,,,,,,,,,,,,23.472,
1996-09-23,,,,,7.4158,,,,,,,,,,,,,,23.472,
1996-09-24,,,,,7.3176,,,,,,,,,,,,,,22.837,
1996-09-25,,,,,7.1901,,,,,,,,,,,,,,22.626,
1996-09-26,,,,,7.0724,,,,,,,,,,,,,,22.979,
1996-09-27,,,,,7.1508,,,,,,,,,,,,,,23.615,
1996-09-30,,,,,7.0233,,,,,,,,,,,,,,23.615,
1996-10-01,,,,,7.0724,,,,,,,,,,,,,,22.626,
1996-10-02,,,,,7.1116,,,,,,,,,,,,,,23.331,
1996-10-03,,,,,7.1705,,,,,,,,,,,,,,23.615,
1996-10-04,,,,,7.298,,,,,,,,,,,,,,23.121,
1996-10-07,,,,,7.5433,,,,,,,,,,,,,,23.331,
1996-10-08,,,,,7.661,,,,,,,,,,,,,,23.69,
1996-10-09,,,,,7.8277,,,,,,,,,,,,,,23.966,
1996-10-10,,,,,7.8669,,,,,,,,,,,,,,24.184,
1996-10-11,,,,,7.9062,,,,,,,,,,,,,,23.615,
1996-10-14,,,,,7.7689,,,,,,,,,,,,,,23.69,
1996-10-15,,,,,7.7689,,,,,,,,,,,,,,23.472,
1996-10-16,,,,,7.7689,,,,,,,,,,,,,,23.966,
1996-10-17,,,,,7.8669,,,,,,,,,,,,,,23.966,
1996-10-18,,,,,7.661,,,,,,,,,,,,,,23.966,
1996-10-21,,,,,7.7689,,,,,,,,,,,,,,23.331,
1996-10-22,,,,,7.6806,,,,,,,,,,,,,,22.134,
1996-10-23,,,,,7.8277,,,,,,,,,,,,,,22.485,
1996-10-24,,,,,7.6414,,,,,,,,,,,,,,21.64,
1996-10-25,,,,,7.6414,,,,,,,,,,,,,,19.725,
1996-10-28,,,,,7.5433,,,,,,,,,,,,,,19.725,
1996-10-29,,,,,7.4354,,,,,,,,,,,,,,19.448,
1996-10-30,,,,,7.6021,,,,,,,,,,,,,,21.916,
1996-10-31,,,,,7.8277,,,,,,,,,,,,,,21.281,
1996-11-04,,,,,7.7394,,,,,,,,,,,,,,21.281,
1996-11-05,,,,,7.7394,,,,,,,,,,,,,,21.281,
1996-11-06,,,,,7.9454,,,,,,,,,,,,,,21.916,
1996-11-07,,,,,8.0141,,,,,,,,,,,,,,22.342,
1996-11-08,,,,,8.0729,,,,,,,,,,,,,,22.342,
1996-11-12,,,,,8.1121,,,,,,,,,,,,,,21.916,
1996-11-13,,,,,8.0337,,,,,,,,,,,,,,20.787,
1996-11-14,,,,,8.0729,,,,,,,,,,,,,,20.645,
1996-11-15,,,,,8.2789,,,,,,,,,,,,,,21.281,
1996-11-18,,,,,8.3575,,,,,,,,,,,,,,20.93,
1996-11-19,,,,,8.3575,,,,,,,,,,,,,,21.281,
1996-11-20,,,,,8.3967,,,,,,,,,,,,,,21.138,
1996-11-21,,,,,8.4849,,,,,,,,,,,,,,21.281,
1996-11-22,,,,,8.9362,,,,,,,,,,,,,,21.497,
1996-11-25,,,,,9.0146,,,,,,,,,,,,,,21.775,
1996-11-26,,,,,8.8871,,,,,,,,,,,,,,21.281,
1996-11-27,,,,,8.8871,,,,,,,,,,,,,,21.281,
1996-11-28,,,,,8.5242,,,,,,,,,,,,,,21.138,
1996-11-29,,,,,8.691,,,,,,,,,,,,,,21.916,
1996-12-02,,,,,8.8086,,,,,,,,,,,,,,21.138,
1996-12-03,,,,,8.691,,,,,,,,,,,,,,20.577,
1996-12-04,,,,,8.6419,,,,,,,,,,,,,,20.645,
1996-12-05,,,,,9.299,,,,,,,,,,,,,,21.775,
1996-12-06,,,,,9.2598,,,,,,,,,,,,,,20.93,
1996-12-09,,,,,8.7302,,,,,,,,,,,,,,21.422,
1996-12-10,,,,,8.8871,,,,,,,,,,,,,,21.775,
1996-12-11,,,,,8.8479,,,,,,,,,,,,,,23.121,
1996-12-12,,,,,8.8871,,,,,,,,,,,,,,21.992,
1996-12-13,,,,,8.8871,,,,,,,,,,,,,,22.342,
1996-12-16,,,,,8.8871,,,,,,,,,,,,,,22.342,
1996-12-17,,,,,8.8871,,,,,,,,,,,,,,22.276,
1996-12-18,,,,,9.1814,,,,,,,,,,,,,,22.276,
1996-12-19,,,,,9.0538,,,,,,,,,,,,,,22.485,
1996-12-20,,,,,9.2206,,,,,,,,,,,,,,22.626,
1996-12-23,,,,,9.4266,,,,,,,,,,,,,,23.121,
1996-12-24,,,,,9.299,,,,,,,,,,,,,,23.331,
1996-12-30,,,,,9.505,,,,,,,,,,,,,,23.121,
1996-12-31,,,,,9.878,,,,,,,,,,,,,,23.615,
1997-01-02,,,,,9.789,,,,,,,,,,,,,,23.966,
1997-01-03,,,,,9.878,,,,,,,,,,,,,,23.331,
1997-01-06,,,,,9.878,,,,,,,,,,,,,,23.69,
1997-01-07,,,,,10.201,,,,,,,,,,,,,,24.535,
1997-01-08,,,,,10.653,,,,,,,,,,,,,,25.522,
1997-01-09,,,,,10.859,,,,,,,,,,,,,,25.312,
1997-01-10,,,,,10.976,,,,,,,,,,,,,,25.806,
1997-01-13,,,,,11.271,,,,,,,,,,,,,,26.023,
1997-01-14,,,,,11.477,,,,,,,,,,,,,,25.882,
1997-01-15,,,,,11.8,,,,,,,,,,,,,,25.029,
1997-01-16,,,,,12.625,,,,,,,,,,,,,,25.665,
1997-01-17,,,,,13.851,,,,,,,,,,,,,,26.232,
1997-01-20,,,,,14.263,,,,,,,,,,,,,,26.232,
1997-01-21,,,,,13.772,,,,,,,,,,,,,,26.166,
1997-01-22,,,,,15.077,,,,,,,,,,,,,,27.361,
1997-01-23,,,,,16.558,,,,,,,,,,,,,,28.425,
1997-01-24,,,,,18.196,,,,,,,,,,,,,,30.617,
1997-01-27,,,,,19.951,,,,,,,,,,,,,,30.617,
1997-01-28,,,,,19.01,,,,,,,,,,,,,,29.771,
1997-01-29,,,,,17.166,,,,,,,,,,,,,,28.566,
1997-01-30,,,,,17.372,,,,,,,,,,,,,,27.93,
1997-01-31,,,,,16.636,,,,,,,,,,,,,,29.203,
1997-02-03,,,,,17.578,,,,,,,,,,,,,,29.203,
1997-02-04,,,,,17.166,,,,,,,,,,,,,,28.425,
1997-02-05,,,,,17.578,,,,,,,,,,,,,,29.203,
1997-02-06,,,,,19.874,,,,,,,,,,,,,,30.55,
1997-02-07,,,,,21.187,,,,,,,,,,,,,,30.617,
1997-02-10,,,,,21.306,,,,,,,,,,,,,,29.41,
1997-02-11,,,,,23.483,,,,,,,,,,,,,,30.55,
1997-02-12,,,,,22.532,,,,,,,,,,,,,,30.55,
1997-02-13,,,,,25.239,,,,,,,,,,,,,,32.24,
1997-02-14,,,,,25.524,,,,,,,,,,,,,,31.604,
1997-02-17,,,,,25.651,,,,,,,,,,,,,,31.604,
1997-02-18,,,,,24.179,,,,,,,,,,,,,,32.807,
1997-02-19,,,,,24.827,,,,,,,,,,,,,,34.012,
1997-02-20,,,,,24.504,,,,,,,,,,,,,,31.821,
1997-02-21,,,,,22.738,,,,,,,,,,,,,,31.604,
1997-02-24,,,,,21.924,,,,,,,,,,,,,,31.604,
1997-02-25,,,,,21.718,,,,,,,,,,,,,,33.444,
1997-02-26,,,,,21.59,,,,,,,,,,,,,,31.745,
1997-02-27,,,,,20.775,,,,,,,,,,,,,,32.24,
1997-02-28,,,,,20.363,,,,,,,,,,,,,,31.604,
1997-03-03,,,,,19.874,,,,,,,,,,,,,,30.407,
1997-03-04,,,,,21.306,,,,,,,,,,,,,,30.55,
1997-03-05,,,,,20.894,,,,,,,,,,,,,,30.407,
1997-03-06,,,,,22.865,,,,,,,,,,,,,,30.407,
1997-03-07,,,,,22.453,,,,,,,,,,,,,,29.914,
1997-03-10,,,,,25.73,,,,,,,,,,,,,,29.914,
1997-03-11,,,,,26.671,,,,,,,,,,,,,,30.407,
1997-03-12,,,,,25.936,,,,,,,,,,,,,,29.554,
1997-03-13,,,,,22.659,,,,,,,,,,,,,,27.077,
1997-03-14,,,,,21.306,,,,,,,,,,,,,,28.566,
1997-03-17,,,,,21.187,,,,,,,,,,,,,,29.203,
1997-03-18,,,,,20.363,,,,,,,,,,,,,,29.203,
1997-03-19,,,,,21.1,,,,,,,,,,,,,,29.203,
1997-03-20,,,,,20.688,,,,,,,,,,,,,,29.914,
1997-03-21,,,,,21.187,,,,,,,,,,,,,,27.011,
1997-03-24,,,,,21.187,,,,,,,,,,,,,,27.361,
1997-03-25,,,,,21.924,,,,,,,,,,,,,,27.22,
1997-03-26,,,,,23.562,,,,,,,,,,,,,,28.356,
1997-03-27,,,,,23.356,,,,,,,,,,,,,,27.011,
1997-04-01,,,,,20.688,,,,,,,,,,,,,,25.522,
1997-04-02,,,,,21.393,,,,,,,,,,,,,,25.171,
1997-04-03,,,,,20.775,,,,,,,,,,,,,,25.522,
1997-04-04,,,,,21.924,,,,,,,,,,,,,,25.387,
