Data,11B,AMC,ASE,ATT,BDX,BFT,BHW,BML,BNP,CAR,CIE,CIG,CLN,CMR,CRM,DAT,DOM,DVL,EAT,ECH,ENA,EUR,FMF,GPW,GTC,ING,KER,KRU,KTY,LVC,MAB,MBK,MIL,MRC,NEU,PKP,PLW,TEN,WPL,XTB
1994-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,25.39,,,,,,28.351,2.5995,,,,,,,
1994-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,22.882,,,,,,28.678,2.6653,,,,,,,
1994-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,23.313,,,,,,28.351,2.5749,,,,,,,
1994-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,21.55,,,,,,25.566,2.3199,,,,,,,
1994-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,20.375,,,,,,24.5,2.3281,,,,,,,
1994-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,18.337,,,,,,23.762,2.1141,,,,,,,
1994-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,17.239,,,,,,23.762,2.0401,,,,,,,
1994-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,15.517,,,,,,21.387,1.8344,,,,,,,
1994-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,13.987,,,,,,19.256,1.6535,,,,,,,
1994-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,15.359,,,,,,20.403,1.8179,,,,,,,
1994-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,14.145,,,,,,21.304,1.6288,,,,,,,
1994-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,13.009,,,,,,20.403,1.489,,,,,,,
1994-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,12.617,,,,,,20.075,1.3491,,,,,,,
1994-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,13.869,,,,,,22.042,1.4725,,,,,,,
1994-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,14.496,,,,,,23.271,1.5302,,,,,,,
1994-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,14.105,,,,,,22.943,1.456,,,,,,,
1994-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,14.145,,,,,,23.352,1.5794,,,,,,,
1994-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,14.889,,,,,,24.172,1.711,,,,,,,
1994-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,14.889,,,,,,25.402,1.8016,,,,,,,
1994-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,15.672,,,,,,24.829,1.8344,,,,,,,
1994-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,16.849,,,,,,24.582,1.9332,,,,,,,
1994-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,18.534,,,,,,25.402,2.1141,,,,,,,
1994-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,20.375,,,,,,27.859,2.3199,,,,,,,
1994-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,18.729,,,,,,25.566,2.1718,,,,,,,
1994-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,18.415,,,,,,25.893,2.3691,,,,,,,
1994-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,19.591,,,,,,26.876,2.5995,,,,,,,
1994-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,17.631,,,,,,24.582,2.3281,,,,,,,
1994-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,16.849,,,,,,25.893,2.5173,,,,,,,
1994-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,15.633,,,,,,24.582,2.2786,,,,,,,
1994-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,15.594,,,,,,24.582,2.2047,,,,,,,
1994-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,15.712,,,,,,24.992,2.2047,,,,,,,
1994-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,15.908,,,,,,24.582,2.2786,,,,,,,
1994-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,15.908,,,,,,24.582,2.2047,,,,,,,
1994-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,15.672,,,,,,25.238,2.2047,,,,,,,
1994-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,15.672,,,,,,26.221,2.3199,,,,,,,
1994-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,16.456,,,,,,27.041,2.5337,,,,,,,
1994-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,16.692,,,,,,27.041,2.4597,,,,,,,
1994-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,16.692,,,,,,27.041,2.3855,,,,,,,
1994-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,16.025,,,,,,26.467,2.3199,,,,,,,
1994-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,16.456,,,,,,26.221,2.3281,,,,,,,
1994-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,16.066,,,,,,26.958,2.3281,,,,,,,
1994-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,16.456,,,,,,28.351,2.2786,,,,,,,
1994-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,17.239,,,,,,31.138,2.2786,,,,,,,
1994-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,18.415,,,,,,34.25,2.2786,,,,,,,
1994-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,18.729,,,,,,36.792,2.1799,,,,,,,
1994-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,18.729,,,,,,34.579,2.0566,,,,,,,
1994-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,18.337,,,,,,31.629,1.999,,,,,,,
1994-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,17.593,,,,,,32.858,2.0237,,,,,,,
1994-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,17.908,,,,,,32.285,2.1141,,,,,,,
1994-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,17.908,,,,,,31.875,1.999,,,,,,,
1994-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,16.143,,,,,,30.318,1.9003,,,,,,,
1994-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,16.456,,,,,,30.318,1.9332,,,,,,,
1994-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,15.79,,,,,,28.678,1.9003,,,,,,,
1994-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,14.496,,,,,,26.631,1.7522,,,,,,,
1994-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,15.947,,,,,,29.253,1.8591,,,,,,,
1994-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,15.908,,,,,,30.646,1.9003,,,,,,,
1994-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,15.122,,,,,,28.188,1.8344,,,,,,,
1994-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,15.202,,,,,,25.402,1.7686,,,,,,,
1994-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,15.282,,,,,,27.941,1.8016,,,,,,,
1994-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,15.672,,,,,,26.631,1.8344,,,,,,,
1994-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,14.889,,,,,,25.811,1.6535,,,,,,,
1994-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,14.183,,,,,,27.041,1.5383,,,,,,,
1994-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,14.224,,,,,,27.45,1.6452,,,,,,,
1994-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,13.713,,,,,,29.417,1.563,,,,,,,
1994-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,13.478,,,,,,28.678,1.5302,,,,,,,
1994-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,13.322,,,,,,28.597,1.6782,,,,,,,
1994-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,13.949,,,,,,29.171,1.6288,,,,,,,
1994-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,14.419,,,,,,29.581,1.6945,,,,,,,
1994-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,14.34,,,,,,29.909,1.711,,,,,,,
1994-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,14.496,,,,,,30.81,1.7686,,,,,,,
1994-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,14.105,,,,,,30.973,1.7686,,,,,,,
1994-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,14.105,,,,,,31.138,1.7522,,,,,,,
1994-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,12.694,,,,,,31.138,1.6535,,,,,,,
1994-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,,,,,,30.236,1.6206,,,,,,,
1994-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,13.087,,,,,,30.728,1.6288,,,,,,,
1994-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,13.164,,,,,,29.909,1.563,,,,,,,
1994-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,13.048,,,,,,30.4,1.563,,,,,,,
1994-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,12.93,,,,,,29.909,1.5794,,,,,,,
1994-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,13.243,,,,,,30.973,1.5958,,,,,,,
1994-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,12.539,,,,,,31.138,1.5794,,,,,,,
1994-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,12.617,,,,,,31.138,1.563,,,,,,,
1994-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,12.499,,,,,,30.973,1.5136,,,,,,,
1994-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,11.675,,,,,,29.909,1.4314,,,,,,,
1994-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,10.541,,,,,,29.909,1.4314,,,,,,,
1994-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,10.108,,,,,,29.909,1.4149,,,,,,,
1994-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,9.4038,,,,,,30.318,1.2997,,,,,,,
1994-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,8.4628,,,,,,29.909,1.3244,,,,,,,
1994-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,9.2856,,,,,,27.041,1.382,,,,,,,
1994-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,9.874,,,,,,29.499,1.3985,,,,,,,
1994-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,9.874,,,,,,27.531,1.3574,,,,,,,
1994-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,9.4038,,,,,,27.696,1.382,,,,,,,
1994-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,9.4038,,,,,,27.041,1.382,,,,,,,
1994-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,9.0113,,,,,,25.811,1.3574,,,,,,,
1994-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,9.0113,,,,,,24.664,1.3244,,,,,,,
1994-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,8.7773,,,,,,22.206,1.201,,,,,,,
1994-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,8.6198,,,,,,20.485,1.0694,,,,,,,
1994-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,8.0712,,,,,,20.485,1.0283,,,,,,,
1994-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,8.8553,,,,,,22.534,1.1352,,,,,,,
1994-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,9.0113,,,,,,24.746,1.0859,,,,,,,
1994-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,8.2283,,,,,,22.287,1.0283,,,,,,,
1994-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,8.7773,,,,,,24.009,0.9543,,,,,,,
1994-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,8.7773,,,,,,24.992,1.0118,,,,,,,
1994-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,9.4038,,,,,,25.811,1.0694,,,,,,,
1994-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,9.0113,,,,,,26.549,1.0283,,,,,,,
1994-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,9.1682,,,,,,26.631,1.1352,,,,,,,
1994-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,9.757,,,,,,29.253,1.2422,,,,,,,
1994-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,10.305,,,,,,30.646,1.3574,,,,,,,
1994-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,11.128,,,,,,29.909,1.489,,,,,,,
1994-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,10.579,,,,,,29.909,1.3985,,,,,,,
1994-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,10.814,,,,,,29.909,1.3491,,,,,,,
1994-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,10.579,,,,,,30.318,1.3244,,,,,,,
1994-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,10.265,,,,,,29.499,1.201,,,,,,,
1994-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,9.2479,,,,,,28.269,1.0694,,,,,,,
1994-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,8.6982,,,,,,27.368,1.0283,,,,,,,
1994-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,9.56,,,,,,29.499,1.1352,,,,,,,
1994-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,9.0113,,,,,,29.499,1.1352,,,,,,,
1994-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,9.4038,,,,,,29.089,1.0694,,,,,,,
1994-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,9.4038,,,,,,28.678,1.094,,,,,,,
1994-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,9.4038,,,,,,29.417,1.1764,,,,,,,
1994-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,9.4038,,,,,,29.909,1.1599,,,,,,,
1994-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,9.2856,,,,,,29.417,1.1024,,,,,,,
1994-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,9.0113,,,,,,28.761,1.1352,,,,,,,
1994-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,9.0515,,,,,,27.859,1.1024,,,,,,,
1994-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,9.0113,,,,,,27.778,1.1434,,,,,,,
1994-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,9.0113,,,,,,27.778,1.1434,,,,,,,
1994-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,8.8553,,,,,,27.778,1.1024,,,,,,,
1994-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,8.8553,,,,,,30.318,1.1434,,,,,,,
1995-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,9.2856,,,,,,30.318,1.2257,,,,,,,
1995-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,9.3262,,,,,,30.728,1.3244,,,,,,,
1995-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,9.2073,,,,,,30.318,1.2751,,,,,,,
1995-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,9.3636,,,,,,30.318,1.2751,,,,,,,
1995-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,9.0907,,,,,,30.236,1.1846,,,,,,,
1995-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,9.0113,,,,,,30.318,1.201,,,,,,,
1995-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,8.8553,,,,,,29.499,1.1681,,,,,,,
1995-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,9.0113,,,,,,30.236,1.1846,,,,,,,
1995-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,8.7773,,,,,,28.678,1.2092,,,,,,,
1995-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,8.9339,,,,,,29.089,1.2587,,,,,,,
1995-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,9.0907,,,,,,29.663,1.2587,,,,,,,
1995-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,8.8946,,,,,,29.089,1.2175,,,,,,,
1995-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,8.8553,,,,,,29.499,1.1764,,,,,,,
1995-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,8.8553,,,,,,29.909,1.1764,,,,,,,
1995-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,8.8553,,,,,,29.909,1.1434,,,,,,,
1995-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,7.9927,,,,,,29.499,1.1434,,,,,,,
1995-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,8.0712,,,,,,29.089,1.1106,,,,,,,
1995-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,7.7581,,,,,,28.678,1.1024,,,,,,,
1995-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,7.288,,,,,,28.678,1.0694,,,,,,,
1995-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,7.131,,,,,,28.269,1.0529,,,,,,,
1995-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,6.7393,,,,,,27.859,0.946,,,,,,,
1995-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,6.3477,,,,,,27.45,0.9213,,,,,,,
1995-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,6.5823,,,,,,28.269,0.9625,,,,,,,
1995-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,6.4651,,,,,,28.188,0.9213,,,,,,,
1995-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,6.3477,,,,,,28.023,0.8802,,,,,,,
1995-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,6.7393,,,,,,27.778,0.9707,,,,,,,
1995-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,7.4052,,,,,,27.859,1.0694,,,,,,,
1995-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,7.131,,,,,,28.678,1.0283,,,,,,,
1995-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,7.0136,,,,,,27.859,1.0283,,,,,,,
1995-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,6.8964,,,,,,27.368,0.9954,,,,,,,
1995-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,6.8964,,,,,,26.221,0.9954,,,,,,,
1995-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,7.0524,,,,,,26.221,1.0364,,,,,,,
1995-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,7.2095,,,,,,24.664,1.0283,,,,,,,
1995-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,7.0524,,,,,,25.566,1.02,,,,,,,
1995-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,7.131,,,,,,24.992,1.0364,,,,,,,
1995-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,6.7393,,,,,,24.829,1.0037,,,,,,,
1995-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,6.3477,,,,,,22.943,0.9543,,,,,,,
1995-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,6.3477,,,,,,22.943,0.9543,,,,,,,
1995-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,6.5039,,,,,,24.009,1.0037,,,,,,,
1995-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,7.131,,,,,,26.384,1.1024,,,,,,,
1995-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,6.6608,,,,,,25.074,1.0694,,,,,,,
1995-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,6.5039,,,,,,24.746,1.0529,,,,,,,
1995-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,6.5039,,,,,,24.582,1.0529,,,,,,,
1995-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,6.6608,,,,,,24.582,1.0694,,,,,,,
1995-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,6.6608,,,,,,24.992,1.1106,,,,,,,
1995-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,6.974,,,,,,24.664,1.127,,,,,,,
1995-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,6.8567,,,,,,24.582,1.1106,,,,,,,
1995-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,6.818,,,,,,24.582,1.0447,,,,,,,
1995-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,6.7393,,,,,,24.746,1.0529,,,,,,,
1995-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,6.6608,,,,,,23.516,1.0529,,,,,,,
1995-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,6.5039,,,,,,23.516,1.02,,,,,,,
1995-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,6.4254,,,,,,23.107,1.0037,,,,,,,
1995-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,6.3477,,,,,,23.107,1.0037,,,,,,,
1995-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,6.3477,,,,,,22.534,0.9954,,,,,,,
1995-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,6.2693,,,,,,22.534,0.9707,,,,,,,
1995-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,6.1908,,,,,,22.206,0.946,,,,,,,
1995-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,6.0734,,,,,,22.206,0.946,,,,,,,
1995-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,5.8776,,,,,,21.796,0.946,,,,,,,
1995-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,5.7595,,,,,,21.55,0.9296,,,,,,,
1995-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,5.8776,,,,,,21.96,0.9543,,,,,,,
1995-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,5.8776,,,,,,22.451,0.9707,,,,,,,
1995-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,5.7206,,,,,,22.287,0.9378,,,,,,,
1995-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,5.7206,,,,,,22.697,0.9378,,,,,,,
1995-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,5.8776,,,,,,23.189,0.9543,,,,,,,
1995-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,6.0337,,,,,,23.516,0.9707,,,,,,,
1995-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,6.0337,,,,,,24.172,0.9707,,,,,,,
1995-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,6.0337,,,,,,24.582,0.9954,,,,,,,
1995-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,6.2295,,,,,,25.402,0.9954,,,,,,,
1995-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,6.5436,,,,,,25.893,1.0118,,,,,,,
1995-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,6.7393,,,,,,25.811,1.0283,,,,,,,
1995-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,6.974,,,,,,27.041,1.094,,,,,,,
1995-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,7.0524,,,,,,26.958,1.1024,,,,,,,
1995-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,7.0524,,,,,,26.958,1.1024,,,,,,,
1995-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,7.288,,,,,,25.566,1.0447,,,,,,,
1995-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,7.8366,,,,,,25.647,1.0694,,,,,,,
1995-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,8.6198,,,,,,26.384,1.1106,,,,,,,
1995-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,9.4815,,,,,,27.778,1.2175,,,,,,,
1995-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,10.423,,,,,,27.859,1.3244,,,,,,,
1995-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,10.186,,,,,,27.859,1.2092,,,,,,,
1995-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,11.206,,,,,,29.499,1.2832,,,,,,,
1995-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,12.303,,,,,,30.728,1.3574,,,,,,,
1995-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,11.128,,,,,,28.761,1.2832,,,,,,,
1995-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,11.755,,,,,,29.253,1.2832,,,,,,,
1995-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,12.106,,,,,,28.597,1.2832,,,,,,,
1995-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,11.755,,,,,,29.089,1.3244,,,,,,,
1995-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,11.362,,,,,,29.499,1.3574,,,,,,,
1995-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,11.755,,,,,,29.499,1.423,,,,,,,
1995-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,11.675,,,,,,30.236,1.5055,,,,,,,
1995-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,11.675,,,,,,30.728,1.5465,,,,,,,
1995-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,11.99,,,,,,31.138,1.5465,,,,,,,
1995-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,11.99,,,,,,29.499,1.4725,,,,,,,
1995-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,11.675,,,,,,29.499,1.3985,,,,,,,
1995-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,10.541,,,,,,28.351,1.382,,,,,,,
1995-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,,,,,29.499,1.3244,,,,,,,
1995-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,,,,,28.269,1.3162,,,,,,,
1995-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,9.4815,,,,,,28.105,1.2504,,,,,,,
1995-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,9.0907,,,,,,25.32,1.1681,,,,,,,
1995-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,9.992,,,,,,27.041,1.2832,,,,,,,
1995-05-25,,,,,4.1056,,,,,,,,,,,,,,,,,,,,,10.814,,,,,,27.859,1.3655,,,,,,,
1995-05-26,,,,,4.1056,,,,,,,,,,,,,,,,,,,,,9.757,,,,,,25.074,1.3079,,,,,,,
1995-05-29,,,,,4.1921,,,,,,,,,,,,,,,,,,,,,10.228,,,,,,26.303,1.3491,,,,,,,
1995-05-30,,,,,3.7817,,,,,,,,,,,,,,,,,,,,,9.4038,,,,,,25.647,1.2587,,,,,,,
1995-05-31,,,,,3.8249,,,,,,,,,,,,,,,,,,,,,9.4038,,,,,,26.467,1.2504,,,,,,,
1995-06-01,,,,,3.5007,,,,,,,,,,,,,,,,,,,,,9.0113,,,,,,24.829,1.2092,,,,,,,
1995-06-02,,,,,3.5438,,,,,,,,,,,,,,,,,,,,,8.6982,,,,,,25.32,1.2504,,,,,,,
1995-06-05,,,,,3.7599,,,,,,,,,,,,,,,,,,,,,9.56,,,,,,27.778,1.2504,,,,,,,
1995-06-06,,,,,3.7599,,,,,,,,,,,,,,,,,,,,,9.795,,,,,,27.859,1.2504,,,,,,,
1995-06-07,,,,,3.8249,,,,,,,,,,,,,,,,,,,,,9.992,,,,,,27.859,1.2751,,,,,,,
1995-06-08,,,,,3.8249,,,,,,,,,,,,,,,,,,,,,9.952,,,,,,28.678,1.2751,,,,,,,
1995-06-09,,,,,3.8032,,,,,,,,,,,,,,,,,,,,,9.795,,,,,,28.023,1.2504,,,,,,,
1995-06-12,,,,,3.6952,,,,,,,,,,,,,,,,,,,,,9.56,,,,,,27.45,1.2504,,,,,,,
1995-06-13,,,,,3.7166,,,,,,,,,,,,,,,,,,,,,9.56,,,,,,28.023,1.234,,,,,,,
1995-06-14,,,,,3.8032,,,,,,,,,,,,,,,,,,,,,9.795,,,,,,28.843,1.234,,,,,,,
